Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,NumberOfWindows,Geo_Code,Claim
H18907,2013,1.0,1,V,N,O,R,2670.0,Wood-framed,7,75117,non
H16689,2012,0.5,1,V,N,O,R,3500.0,Wood-framed,8,75116,non
H14353,2012,1.0,0,N,V,V,U,1000.0,Ordinary,without,92040,non
H3293,2013,1.0,0,V,N,O,R,1256.0,Non-combustible,3,38527,non
H13622,2012,1.0,1,N,V,V,U,2250.0,Ordinary,without,94068,non
H19327,2014,1.0,0,V,N,O,R,700.0,Non-combustible,4,42218,oui
H2584,2013,1.0,0,V,N,O,R,2457.0,Fire-resistive,6,7186,non
H2227,2014,1.0,0,V,N,O,R,4800.0,Fire-resistive,7,35288,non
H4312,2013,1.0,0,V,V,V,U,700.0,Fire-resistive,without,91174,non
H1587,2012,1.0,0,V,V,V,U,2500.0,Non-combustible,without,34032,oui
H3254,2013,1.0,0,V,V,V,U,3000.0,Fire-resistive,without,5177,non
H2570,2012,1.0,0,V,N,O,R,600.0,Fire-resistive,4,63032,non
H13940,2016,0.5,0,N,V,V,U,1818.0,Fire-resistive,without,13106,non
H14297,2012,1.0,0,V,N,O,R,670.0,Non-combustible,4,66136,non
H16935,2016,0.5,0,V,N,O,R,840.0,Fire-resistive,4,74001,non
H17280,2016,1.0,0,V,N,O,R,1460.0,Non-combustible,5,90089,non
H14498,2013,0.5,1,N,V,V,U,315.0,Non-combustible,without,66130,non
H5764,2013,1.0,0,V,N,O,R,1750.0,Fire-resistive,4,74256,non
H13471,2014,0.5,0,V,N,O,R,800.0,Fire-resistive,4,35238,non
H6834,2016,1.0,0,N,V,V,U,885.0,Non-combustible,without,13202,non
H18009,2012,1.0,0,V,N,O,R,552.0,Fire-resistive,5,3310,non
H19005,2014,1.0,1,V,N,O,R,1560.0,Non-combustible,4,65017,non
H13815,2016,0.5,0,N,V,V,U,330.0,Fire-resistive,without,45234,non
H18884,2015,1.0,0,V,N,O,R,1920.0,Fire-resistive,4,13004,non
H15297,2014,1.0,0,V,N,O,R,1200.0,Non-combustible,4,13208,oui
H14900,2013,1.0,0,N,V,V,U,700.0,Non-combustible,without,13207,oui
H5254,2012,1.0,0,V,V,V,U,442.0,Non-combustible,without,31555,non
H13153,2014,0.5,1,N,V,V,U,500.0,Wood-framed,without,6152,non
H17118,2013,1.0,0,V,N,O,R,600.0,Non-combustible,2,30189,non
H19627,2015,1.0,0,V,N,O,R,1410.0,Wood-framed,8,75116,oui
H14792,2012,1.0,1,N,V,V,U,900.0,Wood-framed,without,75112,non
H239,2013,1.0,0,V,V,V,U,236.0,Non-combustible,without,77152,non
H15492,2013,1.0,0,V,N,O,R,1129.0,Ordinary,6,64445,non
H6184,2012,1.0,0,N,V,V,U,2285.0,Non-combustible,without,64129,non
H4515,2014,1.0,0,V,V,V,U,1450.0,Non-combustible,without,51454,non
H7355,2013,1.0,1,V,N,O,R,250.0,Non-combustible,3,13205,oui
H6276,2013,1.0,0,N,V,V,U,1520.0,Fire-resistive,without,54043,non
H17807,2016,0.5,1,V,N,O,R,7592.0,Ordinary,7,92051,oui
H16869,2012,1.0,1,V,N,O,R,1684.0,Non-combustible,4,78688,oui
H18761,2012,0.5,1,V,N,O,R,1120.0,Wood-framed,1,6083,non
H6063,2015,1.0,0,V,V,V,U,50.0,Non-combustible,without,38140,non
H18359,2016,1.0,0,V,N,O,R,450.0,Non-combustible,3,69387,non
H12702,2014,1.0,0,N,V,V,U,3142.0,Fire-resistive,without,74042,non
H17366,2013,1.0,0,V,N,O,R,700.0,Non-combustible,2,13204,non
H6532,2014,0.5,1,N,V,V,U,550.0,Ordinary,without,94016,non
H4549,2015,1.0,0,V,N,O,R,4350.0,Fire-resistive,1,35288,non
H14678,2012,1.0,0,N,V,V,U,1196.0,Fire-resistive,without,84137,non
H16718,2015,1.0,1,V,N,O,R,1800.0,Non-combustible,6,13202,non
H16212,2014,1.0,0,V,N,O,R,230.0,Ordinary,4,92012,non
H14994,2013,1.0,1,N,V,V,U,4480.0,Ordinary,without,94068,oui
H13177,2015,1.0,0,V,N,O,R,3850.0,Non-combustible,4,83144,oui
H5557,2013,1.0,0,V,V,V,U,7100.0,Non-combustible,without,68278,oui
H12722,2012,1.0,0,N,V,V,U,188.0,Ordinary,without,93070,non
H3635,2014,1.0,0,V,V,V,U,5000.0,Fire-resistive,without,13047,non
H3734,2016,0.5,0,V,V,V,U,3760.0,Fire-resistive,without,43157,oui
H2710,2012,1.0,0,V,V,V,U,550.0,Non-combustible,without,76217,non
H16706,2014,1.0,1,V,N,O,R,6000.0,Fire-resistive,4,13056,oui
H2005,2013,1.0,1,V,V,V,U,,Non-combustible,without,,non
H495,2014,1.0,0,V,V,V,U,1250.0,Fire-resistive,without,21054,non
H19813,2016,0.5,0,V,N,O,R,1670.0,Wood-framed,5,6004,non
H6375,2012,0.5,1,V,V,V,U,1000.0,Wood-framed,without,75119,non
H4825,2015,1.0,1,V,N,O,R,1294.0,Wood-framed,8,75106,non
H19858,2016,0.5,1,V,N,O,R,7838.0,Wood-framed,4,6104,oui
H16661,2013,1.0,0,V,V,V,U,,Non-combustible,without,,non
H23,2013,1.0,0,V,N,O,R,1300.0,Non-combustible,5,26058,non
H15093,2016,0.5,0,V,N,O,R,11768.0,Non-combustible,4,60172,oui
H18116,2013,1.0,0,V,N,O,R,150.0,Non-combustible,2,95060,non
H18313,2016,0.5,0,V,N,O,R,4374.0,Non-combustible,3,83115,non
H19053,2013,1.0,0,V,N,O,R,397.0,Fire-resistive,3,54439,non
H5297,2015,1.0,1,N,V,V,U,1130.0,Wood-framed,without,75114,non
H18650,2013,1.0,0,V,N,O,R,960.0,Ordinary,1,92004,non
H16065,2013,1.0,0,V,N,O,R,1380.0,Wood-framed,5,75109,oui
H2569,2013,0.5,0,V,V,V,U,4070.0,Fire-resistive,without,63075,non
H5423,2014,1.0,0,N,V,V,U,770.0,Non-combustible,without,38931,non
H19857,2016,0.5,1,V,N,O,R,2659.0,Wood-framed,6,6083,non
H15986,2013,0.5,1,V,N,O,R,2200.0,Ordinary,5,59350,oui
H1734,2016,0.5,1,V,V,V,U,700.0,Ordinary,without,93005,non
H17519,2013,1.0,0,V,N,O,R,3270.0,Wood-framed,7,6014,oui
H4469,2012,1.0,0,V,V,V,U,1900.0,Non-combustible,without,51454,non
H14345,2015,1.0,0,N,V,V,U,1110.0,Non-combustible,without,38034,non
H13023,2016,0.5,0,V,N,O,R,2300.0,Non-combustible,4,63113,non
H1884,2013,1.0,0,V,N,O,R,600.0,Ordinary,5,38185,non
H4702,2016,0.5,0,V,N,O,R,530.0,Non-combustible,3,64102,non
H6709,2012,1.0,0,N,V,V,U,882.0,Non-combustible,without,90010,non
H6072,2014,1.0,0,V,N,O,R,400.0,Non-combustible,3,38163,non
H7478,2013,1.0,0,N,N,O,R,2590.0,Fire-resistive,5,13056,non
H15928,2013,0.5,1,V,N,O,R,6486.0,Non-combustible,4,83070,oui
H1503,2013,1.0,1,V,N,O,R,4112.0,Wood-framed,7,6011,oui
H14587,2015,1.0,1,N,V,V,U,651.0,Fire-resistive,without,91174,non
H4276,2016,0.5,0,V,V,V,U,1455.0,Non-combustible,without,13201,non
H4747,2012,1.0,0,V,V,V,U,690.0,Fire-resistive,without,43157,non
H14477,2013,0.5,0,N,V,V,U,320.0,Non-combustible,without,67482,non
H12712,2015,1.0,0,N,V,V,U,2200.0,Fire-resistive,without,84007,non
H17372,2013,1.0,0,V,N,O,R,1950.0,Non-combustible,2,31203,non
H2303,2013,0.5,0,V,V,V,U,300.0,Wood-framed,without,65440,non
H6813,2012,1.0,0,N,V,V,U,1950.0,Ordinary,without,92004,oui
H17413,2013,1.0,0,V,N,O,R,900.0,Non-combustible,2,83009,non
H7442,2012,1.0,1,V,N,O,R,415.0,Non-combustible,3,66136,non
H19864,2016,0.5,1,V,N,O,R,470.0,Non-combustible,3,59350,non
H17871,2013,1.0,1,V,N,O,R,1807.0,Ordinary,5,94018,oui
H17891,2016,0.5,0,V,N,O,R,4327.0,Wood-framed,4,6138,non
H6605,2013,1.0,0,N,V,V,U,1215.0,Non-combustible,without,13001,non
H13616,2012,0.5,1,V,N,O,R,1900.0,Ordinary,4,93045,non
H17107,2016,1.0,0,V,N,O,R,400.0,Fire-resistive,3,10387,oui
H4596,2014,1.0,1,V,V,V,U,791.0,Ordinary,without,92004,non
H6643,2013,1.0,0,V,N,O,R,900.0,Ordinary,3,92048,non
H4705,2014,1.0,0,V,V,V,U,4354.0,Fire-resistive,without,91228,non
H14486,2013,1.0,0,N,V,V,U,100.0,Non-combustible,without,34003,non
H15199,2013,0.5,0,V,N,O,R,350.0,Non-combustible,3,13201,non
H15474,2013,1.0,0,V,N,O,R,5331.0,Fire-resistive,8,73179,oui
H14266,2015,1.0,0,N,V,V,U,2986.0,Non-combustible,without,83107,non
H17484,2013,1.0,0,V,N,O,R,240.0,Fire-resistive,3,10387,oui
H7247,2016,0.5,0,V,N,O,R,2241.0,Non-combustible,3,40209,non
H14310,2012,1.0,1,V,V,V,U,,Ordinary,without,,oui
H2750,2016,1.0,0,V,N,O,R,4142.0,Non-combustible,>=10,38229,non
H13778,2012,1.0,0,N,V,V,U,2350.0,Non-combustible,without,13001,non
H7334,2014,1.0,1,V,N,O,R,1100.0,Ordinary,5,67482,non
H6168,2016,0.5,0,N,V,V,U,2000.0,Non-combustible,without,63113,non
H19136,2015,1.0,0,V,N,O,R,417.0,Fire-resistive,3,54184,non
H259,2012,1.0,0,V,V,V,U,3950.0,Fire-resistive,without,63113,oui
H13522,2016,0.5,0,N,V,V,U,2000.0,Fire-resistive,without,5085,non
H19191,2016,0.5,0,V,N,O,R,550.0,Non-combustible,4,95428,non
H6455,2016,0.5,0,N,V,V,U,1920.0,Non-combustible,without,13214,non
H5329,2014,1.0,1,N,V,V,U,820.0,Wood-framed,without,75109,oui
H14047,2013,1.0,1,N,V,V,U,1650.0,Wood-framed,without,75114,oui
H5072,2016,0.5,0,V,V,V,U,1080.0,Fire-resistive,without,21054,non
H4253,2013,1.0,0,V,N,O,R,3674.0,Fire-resistive,5,74173,non
H14038,2014,1.0,0,N,V,V,U,1267.0,Ordinary,without,92004,non
H14601,2013,1.0,1,V,N,O,R,750.0,Non-combustible,3,66130,non
H500,2012,1.0,0,V,N,O,R,300.0,Fire-resistive,3,49007,non
H2683,2013,1.0,1,V,V,V,U,1400.0,Wood-framed,without,6088,oui
H51,2013,0.5,0,V,V,V,U,450.0,Non-combustible,without,13206,non
H4467,2015,1.0,1,V,V,V,U,2470.0,Wood-framed,without,75105,non
H15100,2013,0.5,1,N,V,V,U,2200.0,Fire-resistive,without,74258,non
H13359,2013,1.0,0,N,V,V,U,450.0,Non-combustible,without,13205,oui
H1487,2015,1.0,0,V,N,O,R,2724.0,Non-combustible,5,13209,non
H17419,2014,0.5,1,V,N,O,R,1575.0,Wood-framed,9,75116,non
H6223,2013,1.0,1,N,V,V,U,5335.0,Non-combustible,without,56121,non
H14657,2012,1.0,0,N,V,V,U,3200.0,Non-combustible,without,76217,oui
H2663,2012,1.0,0,V,V,V,U,1034.0,Non-combustible,without,38544,oui
H5972,2015,1.0,0,V,V,V,U,460.0,Ordinary,without,92040,non
H13410,2013,1.0,1,N,V,V,U,1300.0,Fire-resistive,without,73304,non
H13808,2012,1.0,0,V,N,O,R,1500.0,Non-combustible,5,63113,non
H3332,2016,0.5,0,V,N,O,R,480.0,Non-combustible,4,62826,non
H565,2015,1.0,1,V,N,O,R,365.0,Ordinary,2,33039,non
H19972,2016,0.5,0,V,N,O,R,200.0,Fire-resistive,2,21209,non
H1544,2012,1.0,1,N,V,V,U,1230.0,Fire-resistive,without,36006,non
H17959,2014,0.5,0,V,N,O,R,350.0,Wood-framed,4,6088,non
H2122,2012,1.0,0,V,V,V,U,640.0,Non-combustible,without,13206,non
H2381,2013,1.0,0,V,N,O,R,452.0,Non-combustible,4,21231,non
H1728,2016,0.5,1,V,V,V,U,730.0,Wood-framed,without,75114,oui
H14438,2015,1.0,0,N,V,V,U,2157.0,Non-combustible,without,64024,oui
H16283,2015,1.0,1,V,N,O,R,1500.0,Wood-framed,2,6149,non
H17772,2015,1.0,0,V,N,O,R,2700.0,Fire-resistive,3,35284,non
H5907,2013,1.0,0,V,V,V,U,200.0,Non-combustible,without,34324,non
H18851,2015,1.0,0,V,N,O,R,460.0,Non-combustible,2,38126,non
H5199,2016,0.5,0,V,N,O,R,1584.0,Fire-resistive,4,15014,non
H17820,2014,1.0,1,V,N,O,R,2518.0,Fire-resistive,3,37261,non
H4881,2016,0.5,1,V,V,V,U,200.0,Ordinary,without,38185,non
H4156,2012,1.0,0,V,V,V,U,800.0,Fire-resistive,without,91174,non
H13758,2012,1.0,1,N,V,V,U,1000.0,Ordinary,without,92040,non
H14812,2013,1.0,0,N,V,V,U,2270.0,Non-combustible,without,13209,non
H17193,2016,1.0,0,V,N,O,R,345.0,Non-combustible,3,83126,non
H3901,2015,1.0,0,V,N,O,R,11380.0,Wood-framed,7,6104,non
H1645,2012,1.0,0,V,N,O,R,2800.0,Non-combustible,5,62201,oui
H2927,2013,0.5,0,V,V,V,U,950.0,Non-combustible,without,34172,non
H15717,2015,1.0,0,V,N,O,R,335.0,Non-combustible,1,38567,non
H14532,2012,1.0,0,N,V,V,U,2085.0,Non-combustible,without,83115,non
H18194,2013,1.0,1,V,N,O,R,290.0,Ordinary,1,92048,non
H17817,2012,1.0,1,V,N,O,R,830.0,Non-combustible,3,64125,non
H19160,2013,0.5,0,V,N,O,R,2157.0,Fire-resistive,5,16015,oui
H12608,2013,1.0,0,N,V,V,U,300.0,Fire-resistive,without,13001,non
H18945,2015,1.0,1,V,N,O,R,2499.0,Non-combustible,4,65282,non
H17497,2015,0.5,0,V,N,O,R,1400.0,Non-combustible,4,66037,non
H18891,2014,1.0,1,V,N,O,R,2934.0,Ordinary,7,94080,non
H252,2012,1.0,0,V,V,V,U,2800.0,Fire-resistive,without,61006,non
H567,2012,1.0,1,V,V,V,U,356.0,Ordinary,without,33063,non
H3515,2012,1.0,0,V,V,V,U,185.0,Ordinary,without,83137,non
H4809,2013,1.0,0,N,V,V,U,1414.0,Non-combustible,without,13205,oui
H16261,2015,1.0,0,V,N,O,R,171.0,Wood-framed,3,6035,non
H18897,2014,1.0,0,V,N,O,R,6000.0,Ordinary,>=10,2A004,oui
H6204,2016,0.5,0,V,V,V,U,,Fire-resistive,without,,non
H2374,2015,1.0,0,V,V,V,U,432.0,Fire-resistive,without,13117,non
H16770,2015,1.0,0,V,N,O,R,980.0,Wood-framed,5,75115,oui
H18451,2012,0.5,1,V,N,O,R,992.0,Ordinary,3,93033,non
H4523,2013,0.5,0,V,N,O,R,280.0,Non-combustible,3,62108,non
H15747,2016,0.5,0,V,N,O,R,2910.0,Ordinary,8,92025,non
H291,2012,1.0,0,V,V,V,U,1800.0,Fire-resistive,without,35288,non
H1844,2014,1.0,0,V,V,V,U,876.0,Ordinary,without,54395,oui
H2329,2013,1.0,0,V,V,V,U,500.0,Fire-resistive,without,46042,non
H13389,2014,1.0,1,N,V,V,U,1.0,Ordinary,without,92026,non
H1575,2016,0.5,1,V,N,O,R,13280.0,Non-combustible,9,38185,oui
H19340,2016,0.5,1,V,N,O,R,880.0,Non-combustible,4,66130,non
H2749,2012,1.0,0,V,N,O,R,4142.0,Non-combustible,>=10,38229,non
H2369,2012,1.0,0,V,V,V,U,1400.0,Fire-resistive,without,54482,non
H4359,2014,1.0,0,V,N,O,R,710.0,Non-combustible,5,64122,non
H6818,2012,1.0,0,V,N,O,R,1700.0,Ordinary,6,67482,non
H6668,2012,1.0,0,V,V,V,U,510.0,Fire-resistive,without,86194,non
H19485,2014,1.0,0,V,N,O,R,3100.0,Non-combustible,4,13208,non
H14359,2016,0.5,1,N,V,V,U,700.0,Ordinary,without,93010,oui
H16660,2012,1.0,0,V,N,O,R,230.0,Non-combustible,4,6155,non
H2238,2013,0.5,0,V,V,V,U,340.0,Non-combustible,without,13206,non
H7216,2012,1.0,1,V,N,O,R,2900.0,Non-combustible,6,57672,non
H5274,2014,1.0,0,V,N,O,R,580.0,Ordinary,3,64445,non
H3492,2013,1.0,0,V,N,O,R,4400.0,Non-combustible,5,63113,oui
H4992,2012,1.0,0,V,V,V,U,1693.0,Non-combustible,without,29232,oui
H303,2013,1.0,0,V,V,V,U,1356.0,Fire-resistive,without,63075,non
H211,2015,0.5,0,V,N,O,R,350.0,Ordinary,3,93061,non
H17989,2015,1.0,1,V,N,O,R,696.0,Ordinary,6,92024,non
H6083,2016,0.5,0,V,V,V,U,1165.0,Fire-resistive,without,74224,oui
H15656,2012,1.0,1,V,N,O,R,2080.0,Wood-framed,6,75108,non
H16633,2013,1.0,0,V,N,O,R,1200.0,Non-combustible,4,30189,non
H5902,2013,1.0,0,V,V,V,U,4250.0,Fire-resistive,without,42186,non
H13577,2012,1.0,0,N,V,V,U,670.0,Non-combustible,without,51454,non
H4520,2013,1.0,1,V,V,V,U,700.0,Ordinary,without,94080,non
H18734,2015,1.0,0,V,N,O,R,8550.0,Fire-resistive,6,74268,oui
H17514,2012,1.0,0,V,N,O,R,4914.0,Non-combustible,5,13210,oui
H368,2012,1.0,0,V,V,V,U,580.0,Non-combustible,without,65440,non
H16967,2013,1.0,0,V,N,O,R,5000.0,Non-combustible,8,38563,oui
H14225,2014,1.0,0,N,V,V,U,7000.0,Non-combustible,without,77053,oui
H5747,2016,1.0,0,V,N,O,R,605.0,Non-combustible,4,76231,non
H12628,2014,0.5,1,N,V,V,U,4301.0,Fire-resistive,without,13004,oui
H15337,2016,1.0,0,V,N,O,R,4100.0,Non-combustible,>=10,13208,non
H15351,2013,1.0,1,V,N,O,R,2658.0,Fire-resistive,5,74014,non
H15111,2016,0.5,0,N,V,V,U,650.0,Fire-resistive,without,88075,non
H18833,2013,1.0,1,V,N,O,R,1450.0,Fire-resistive,3,84007,non
H1681,2014,1.0,1,V,N,O,R,1975.0,Non-combustible,8,69386,non
H7087,2014,1.0,1,V,N,O,R,1340.0,Ordinary,5,94081,oui
H13210,2014,1.0,1,N,V,V,U,1800.0,Wood-framed,without,75117,non
H15000,2013,1.0,0,N,V,V,U,1845.0,Non-combustible,without,57606,non
H1772,2016,0.5,1,V,N,O,R,2018.0,Ordinary,3,92044,non
H14984,2013,0.5,1,N,V,V,U,2250.0,Non-combustible,without,78481,non
H4785,2013,1.0,0,N,V,V,U,140.0,Non-combustible,without,31480,oui
H2540,2014,0.5,0,V,V,V,U,900.0,Non-combustible,without,57672,non
H3802,2014,1.0,0,N,V,V,U,595.0,Fire-resistive,without,1053,non
H4016,2015,1.0,0,V,V,V,U,456.0,Non-combustible,without,13212,non
H16808,2013,1.0,1,V,N,O,R,3754.0,Ordinary,6,33281,non
H454,2012,1.0,0,V,V,V,U,7200.0,Non-combustible,without,62193,non
H7325,2014,1.0,0,V,N,O,R,2400.0,Non-combustible,6,31555,non
H4575,2016,1.0,0,N,V,V,U,450.0,Fire-resistive,without,46102,non
H605,2015,1.0,1,V,V,V,U,400.0,Ordinary,without,93006,non
H16975,2014,1.0,1,V,N,O,R,380.0,Wood-framed,4,75118,oui
H16179,2014,1.0,1,V,N,O,R,800.0,Non-combustible,3,83118,non
H5036,2012,1.0,0,N,V,V,U,920.0,Non-combustible,without,13206,non
H6998,2013,1.0,0,V,N,O,R,450.0,Non-combustible,2,38095,non
H5970,2016,0.5,0,V,N,O,R,1100.0,Ordinary,5,54395,oui
H6477,2016,1.0,1,V,N,O,R,500.0,Non-combustible,6,13201,non
H14918,2013,1.0,0,N,V,V,U,260.0,Non-combustible,without,38416,non
H14253,2016,1.0,0,V,N,O,R,400.0,Wood-framed,4,6069,non
H7113,2013,1.0,0,N,V,V,U,3120.0,Non-combustible,without,13001,oui
H16162,2015,1.0,1,V,N,O,R,4500.0,Non-combustible,2,31561,non
H4843,2015,1.0,0,V,N,O,R,4200.0,Non-combustible,6,38421,non
H5467,2013,1.0,1,V,N,O,R,1800.0,Ordinary,5,83137,non
H5243,2012,1.0,0,V,N,O,R,5013.0,Fire-resistive,7,74133,non
H4395,2012,1.0,0,V,N,O,R,900.0,Fire-resistive,1,13102,non
H3721,2016,0.5,0,V,V,V,U,643.0,Fire-resistive,without,42187,non
H3341,2012,1.0,0,N,V,V,U,660.0,Non-combustible,without,68056,non
H485,2012,1.0,0,V,V,V,U,800.0,Fire-resistive,without,19031,non
H13791,2013,1.0,0,V,N,O,R,2160.0,Fire-resistive,3,10033,non
H18125,2012,0.5,1,V,N,O,R,1430.0,Ordinary,2,92073,non
H4293,2012,1.0,1,N,V,V,U,2150.0,Non-combustible,without,25388,non
H3092,2012,1.0,0,V,N,O,R,124.0,Non-combustible,4,13001,non
H15389,2013,0.5,1,V,N,O,R,1700.0,Wood-framed,7,75118,oui
H2650,2012,1.0,0,V,V,V,U,2100.0,Non-combustible,without,26198,non
H17626,2013,0.5,1,V,N,O,R,2824.0,Non-combustible,3,78383,non
H5900,2013,1.0,0,V,N,O,R,541.0,Non-combustible,3,13211,non
H6067,2014,1.0,0,V,V,V,U,1400.0,Ordinary,without,92004,non
H18564,2014,0.5,0,V,N,O,R,8150.0,Non-combustible,6,83050,non
H3305,2016,1.0,0,V,V,V,U,1700.0,Non-combustible,without,68004,oui
H6034,2012,1.0,0,V,N,O,R,2200.0,Non-combustible,5,63113,non
H18231,2015,0.5,1,V,N,O,R,3223.0,Non-combustible,3,31113,oui
H46,2014,1.0,0,N,V,V,U,175.0,Non-combustible,without,13216,non
H17983,2015,1.0,0,V,N,O,R,2050.0,Non-combustible,5,80228,non
H12844,2014,1.0,0,V,N,O,R,2470.0,Fire-resistive,5,28140,non
H18975,2014,1.0,0,V,N,O,R,1560.0,Non-combustible,2,64430,non
H17018,2012,1.0,0,V,N,O,R,9000.0,Non-combustible,>=10,13208,non
H4339,2013,1.0,1,V,N,O,R,455.0,Ordinary,3,94080,oui
H3496,2015,1.0,0,V,V,V,U,190.0,Non-combustible,without,13210,non
H1600,2012,1.0,1,V,V,V,U,900.0,Non-combustible,without,38317,non
H17468,2016,0.5,0,V,N,O,R,2250.0,Non-combustible,4,13212,non
H2229,2014,0.5,0,V,V,V,U,1500.0,Fire-resistive,without,28088,non
H17438,2013,0.5,1,V,N,O,R,397.0,Non-combustible,3,64102,non
H427,2013,1.0,0,V,V,V,U,870.0,Non-combustible,without,13204,oui
H4417,2015,0.5,0,V,V,V,U,953.0,Non-combustible,without,40284,non
H4625,2013,1.0,0,V,V,V,U,770.0,Fire-resistive,without,58194,non
H234,2013,1.0,0,V,V,V,U,2561.0,Non-combustible,without,14118,non
H16474,2012,1.0,0,V,N,O,R,650.0,Non-combustible,5,13205,non
H5406,2016,1.0,0,V,V,V,U,2600.0,Non-combustible,without,42218,non
H19676,2016,1.0,0,V,N,O,R,1011.0,Non-combustible,3,62300,non
H6908,2012,1.0,0,N,V,V,U,2791.0,Non-combustible,without,13001,non
H5822,2012,1.0,0,V,V,V,U,4901.0,Non-combustible,without,26362,oui
H4813,2015,1.0,0,N,V,V,U,1500.0,Non-combustible,without,13207,non
H17016,2015,1.0,0,V,N,O,R,5800.0,Ordinary,5,2A004,oui
H18726,2012,0.5,0,V,N,O,R,2820.0,Fire-resistive,5,21166,non
H6475,2016,0.5,0,N,V,V,U,1166.0,Non-combustible,without,13205,oui
H1353,2016,1.0,0,V,V,V,U,2710.0,Non-combustible,without,34324,non
H16850,2015,0.5,1,V,N,O,R,2793.0,Non-combustible,1,78646,non
H14245,2012,0.5,0,N,V,V,U,200.0,Fire-resistive,without,21485,non
H35,2014,1.0,0,V,V,V,U,580.0,Non-combustible,without,69297,non
H2167,2012,1.0,0,V,V,V,U,530.0,Non-combustible,without,34172,non
H13475,2013,0.5,0,N,V,V,U,3600.0,Non-combustible,without,69294,oui
H6377,2013,1.0,0,V,N,O,R,2600.0,Fire-resistive,6,74173,non
H6579,2015,1.0,0,V,N,O,R,1330.0,Fire-resistive,4,63075,non
H5276,2013,1.0,1,V,V,V,U,979.0,Ordinary,without,94068,non
H3944,2012,1.0,0,N,V,V,U,600.0,Fire-resistive,without,88160,non
H3551,2012,1.0,0,N,V,V,U,536.0,Fire-resistive,without,17300,non
H5170,2013,0.5,1,N,V,V,U,1535.0,Wood-framed,without,75106,non
H563,2013,1.0,1,V,V,V,U,300.0,Ordinary,without,94002,non
H6961,2013,1.0,1,N,V,V,U,6500.0,Non-combustible,without,34003,non
H4800,2014,1.0,0,V,V,V,U,1428.0,Non-combustible,without,26362,non
H18744,2013,1.0,0,V,N,O,R,1215.0,Fire-resistive,3,17306,non
H3711,2013,1.0,0,V,V,V,U,447.0,Fire-resistive,without,91174,non
H19429,2016,0.5,0,V,N,O,R,2409.0,Ordinary,5,64445,non
H5868,2016,0.5,0,V,N,O,R,738.0,Fire-resistive,3,35093,non
H350,2013,1.0,0,V,V,V,U,1740.0,Fire-resistive,without,63075,non
H15368,2014,1.0,0,V,N,O,R,800.0,Non-combustible,3,57663,non
H19620,2015,1.0,0,V,N,O,R,460.0,Fire-resistive,3,45234,non
H1457,2012,0.5,0,V,V,V,U,2235.0,Non-combustible,without,34902,non
H14907,2016,1.0,0,V,N,O,R,2450.0,Non-combustible,6,66136,non
H1885,2015,1.0,0,V,N,O,R,600.0,Ordinary,5,38185,non
H15543,2013,1.0,0,V,N,O,R,2000.0,Wood-framed,3,6136,non
H5348,2014,1.0,0,N,V,V,U,1500.0,Wood-framed,without,6012,oui
H4213,2013,1.0,0,V,N,O,R,1340.0,Non-combustible,4,64430,non
H15721,2014,1.0,0,V,N,O,R,250.0,Fire-resistive,3,91174,non
H1637,2012,1.0,0,V,V,V,U,474.0,Non-combustible,without,62916,non
H19875,2016,0.5,0,V,N,O,R,250.0,Fire-resistive,2,13028,non
H14015,2015,1.0,0,N,V,V,U,3930.0,Non-combustible,without,14118,non
H19140,2014,1.0,0,V,N,O,R,1255.0,Wood-framed,5,6012,oui
H4805,2013,0.5,0,V,V,V,U,478.0,Non-combustible,without,90075,non
H16637,2014,1.0,0,V,N,O,R,10207.0,Non-combustible,6,62160,non
H1400,2016,0.5,0,V,N,O,R,855.0,Non-combustible,4,21231,non
H14426,2013,0.5,0,N,V,V,U,191.0,Non-combustible,without,60661,non
H1776,2015,1.0,1,V,N,O,R,620.0,Wood-framed,4,75115,non
H16980,2016,1.0,1,V,N,O,R,3780.0,Wood-framed,7,6088,oui
H3508,2012,1.0,0,N,V,V,U,2425.0,Fire-resistive,without,53130,non
H18918,2012,0.5,1,V,N,O,R,220.0,Non-combustible,4,83019,non
H19265,2013,0.5,0,V,V,V,U,,Non-combustible,without,,non
H7394,2016,0.5,0,V,N,O,R,150.0,Non-combustible,3,76540,non
H14944,2013,0.5,0,N,V,V,U,550.0,Non-combustible,without,29019,non
H4429,2013,1.0,0,V,V,V,U,4176.0,Wood-framed,without,6083,non
H319,2013,1.0,0,V,N,O,R,3910.0,Fire-resistive,5,63075,oui
H12656,2016,1.0,0,N,V,V,U,500.0,Ordinary,without,93047,non
H14490,2016,0.5,0,V,N,O,R,4700.0,Non-combustible,3,38247,oui
H15090,2016,1.0,1,V,N,O,R,510.0,Non-combustible,3,38565,non
H14544,2014,1.0,1,N,V,V,U,705.0,Ordinary,without,92026,non
H3920,2016,1.0,0,V,V,V,U,600.0,Ordinary,without,94002,oui
H2715,2013,1.0,0,V,V,V,U,1200.0,Non-combustible,without,38314,oui
H3877,2014,1.0,0,V,V,V,U,1972.0,Non-combustible,without,14341,oui
H3912,2012,1.0,0,N,V,V,U,988.0,Fire-resistive,without,7324,non
H16780,2015,1.0,1,V,N,O,R,2520.0,Wood-framed,7,75117,oui
